key,red1,red2,red3,blue1,blue2,blue3,red_score,blue_score
2018aroz_qm22,4356,5454,5729,5568,6640,5006,125,298
2018aroz_qm23,16,7123,5045,5930,5437,6055,407,205
2018aroz_qm24,9001,3937,7075,323,4635,9002,405,304
2018aroz_qm3,5454,16,5930,7075,323,5729,429,253
2018aroz_qm4,9002,6055,3937,5045,9001,4356,314,249
2018aroz_qm5,5930,7123,323,6640,5568,5729,554,120
2018aroz_qm6,5454,7075,4635,5006,16,5437,198,580
2018aroz_qm7,9002,9001,5568,5729,5930,3937,102,321
2018aroz_qm8,7075,5045,5437,5454,5006,7123,332,349
2018aroz_qm9,4635,4356,6640,323,16,6055,236,473
2018aroz_sf1m1,3937,16,5729,5568,5930,4356,-1,-1
2018aroz_sf1m2,3937,16,5729,5568,5930,4356,-1,-1
2018aroz_sf2m1,5006,323,6640,5437,6055,9001,-1,-1
2018aroz_sf2m2,5006,323,6640,5437,6055,9001,-1,-1
2018aroz_sf2m3,5006,323,6640,5437,6055,9001,-1,-1
2018ausc_f1m1,4613,4253,4802,6996,6508,4774,460,186
2018ausc_f1m2,4613,4253,4802,6996,6508,4774,442,219
2018ausc_qf1m1,4613,4253,4802,6083,6434,5593,452,317
2018ausc_qf1m2,4613,4253,4802,6083,6434,5593,467,184
2018ausc_qf2m1,3008,7074,6191,4537,7278,5983,292,113
2018ausc_qf2m2,3008,7074,6191,4537,7278,5983,392,149
2018ausc_qf3m1,5985,6579,7130,6024,6998,5331,425,178
2018ausc_qf3m2,5985,6579,7130,6024,6998,5331,396,231
2018ausc_qf4m1,3132,6836,7023,6996,6508,4774,238,424
2018ausc_qf4m2,3132,6836,7023,6996,6508,4774,346,340
2018ausc_qf4m3,3132,6836,7023,6996,6508,4774,278,461
2018ausc_qm1,7023,6434,4613,4537,4817,6998,371,102
2018ausc_qm10,7074,6836,5985,4817,4739,7023,367,117
2018ausc_qm11,6191,6204,4253,4537,4802,4774,376,201
2018ausc_qm12,5593,7023,6118,6083,7074,6508,283,300
2018ausc_qm13,5331,4817,3132,4613,6996,4739,206,362
2018ausc_qm14,6187,7278,5983,6579,6434,6836,86,370
2018ausc_qm15,7130,6024,6520,3008,6998,5985,277,335
2018ausc_qm16,4537,6836,4613,6191,3132,4774,476,115
2018ausc_qm17,7278,4253,4739,6998,6434,3008,381,224
2018ausc_qm18,7130,5985,5983,6996,5593,4817,373,158
2018ausc_qm19,4802,6187,7074,6520,5331,6118,190,211
2018ausc_qm2,7074,7130,4253,5593,6508,6187,382,219
2018ausc_qm20,6579,6083,6204,6024,7023,6508,227,357
2018ausc_qm21,5331,6836,6187,3008,5593,7074,306,365
2018ausc_qm22,4253,6118,6024,7278,4613,4774,361,348
2018ausc_qm23,4817,6520,6191,5983,6998,6204,194,234
2018ausc_qm24,4802,7023,6083,6434,3132,7130,230,104
2018ausc_qm25,4739,4537,6579,6508,5985,6996,245,422
2018ausc_qm26,3008,6520,4613,7023,6204,6187,487,158
2018ausc_qm27,4774,7130,5985,6434,4253,5331,249,369
2018ausc_qm28,6508,4817,5593,5983,6083,6836,245,266
2018ausc_qm29,6118,6998,3132,7074,6579,7278,206,301
2018ausc_qm3,3132,6024,6996,6204,6836,6118,338,246
2018ausc_qm30,6996,4537,6191,6024,4739,4802,134,202
2018ausc_qm31,4613,5331,6579,6520,3132,4253,319,283
2018ausc_qm32,3008,7278,4537,6024,4817,5985,309,25
2018ausc_qm33,4739,6508,6434,6191,7074,7023,343,258
2018ausc_qm34,4774,5593,6204,6996,6118,5983,328,158
2018ausc_qm35,4802,6998,6836,7130,6187,6083,238,190
2018ausc_qm36,4774,7074,6996,4613,6434,4817,109,412
2018ausc_qm37,6204,6508,5331,4253,4537,5983,302,368
2018ausc_qm38,7278,6083,3132,7023,3008,6191,332,295
2018ausc_qm39,6998,5593,6024,6520,6187,4802,343,229
2018ausc_qm4,4774,5331,6083,5985,6520,7278,158,325
2018ausc_qm40,6579,5985,6118,6836,4739,7130,504,162
2018ausc_qm41,6996,6520,5593,6024,4613,7074,113,437
2018ausc_qm42,7278,6191,6998,6118,5331,4739,331,205
2018ausc_qm43,4817,3008,4802,6836,6083,4253,101,449
2018ausc_qm44,7023,4537,6579,5983,6434,4774,375,147
2018ausc_qm45,3132,5985,6187,6204,6508,7130,359,199
2018ausc_qm46,5331,5983,7074,6024,6579,6191,319,265
2018ausc_qm47,6204,4802,6434,4613,4253,6998,145,451
2018ausc_qm48,6836,6520,7023,6118,7278,6508,278,352
2018ausc_qm49,6187,6996,4739,4537,5985,6083,214,411
2018ausc_qm5,4739,5983,3008,6579,4802,6191,143,365
2018ausc_qm50,4817,3008,7130,3132,4774,5593,172,283
2018ausc_qm51,6083,6191,6434,6187,6118,4537,337,154
2018ausc_qm52,7074,6204,4817,7130,7278,5331,311,222
2018ausc_qm53,6508,3132,5983,5985,6996,4802,184,354
2018ausc_qm54,7023,4613,6998,3008,6024,6836,358,230
2018ausc_qm55,4739,4774,6520,5593,6579,4253,226,401
2018ausc_qm56,5985,6191,5331,6204,4613,6118,362,299
2018ausc_qm57,4817,5983,6579,6187,6083,6520,350,160
2018ausc_qm58,6998,4739,5593,6836,4774,6508,106,434
2018ausc_qm59,6434,4537,7074,4802,7130,7278,294,106
2018ausc_qm6,6434,6024,7278,3132,6204,6520,330,246
2018ausc_qm60,4253,6996,3008,3132,7023,6024,462,146
2018ausc_qm61,6118,7130,6434,6520,6579,4537,219,389
2018ausc_qm62,5985,4253,7023,6998,6187,4817,439,181
2018ausc_qm63,6083,5983,6024,4739,7074,3132,260,281
2018ausc_qm64,6836,6191,5593,7278,6996,6204,357,296
2018ausc_qm65,6508,4802,4613,5331,3008,4774,374,318
2018ausc_qm7,6579,6508,6998,5593,5331,4537,376,245
2018ausc_qm8,4253,4774,6187,6191,7130,6996,282,120
2018ausc_qm9,6083,6118,3008,5983,4802,4613,158,506
2018ausc_sf1m1,4613,4253,4802,3008,7074,6191,469,167
2018ausc_sf1m2,4613,4253,4802,3008,7074,6191,481,142
2018ausc_sf2m1,5985,6579,7130,6996,6508,4774,319,321
2018ausc_sf2m2,5985,6579,7130,6996,6508,4774,284,399
2018ausp_f1m1,4613,5584,6050,5663,5985,7128,161,348
2018ausp_f1m2,4613,5584,6050,5663,5985,7128,227,397
2018ausp_qf1m1,4613,5584,6050,6509,6432,6083,487,139
2018ausp_qf1m2,4613,5584,6050,6509,6432,6083,528,275
2018ausp_qf2m1,3132,6813,5988,6024,5331,5648,324,277
2018ausp_qf2m2,3132,6813,5988,6024,5331,5648,276,385
2018ausp_qf2m3,3132,6813,5988,6024,5331,5648,231,394
2018ausp_qf3m1,5663,5985,7128,4774,6434,5333,348,293
2018ausp_qf3m2,5663,5985,7128,4774,6434,5333,374,212
2018ausp_qf4m1,6510,6579,4802,4729,6524,6007,391,249
2018ausp_qf4m2,6510,6579,4802,4729,6524,6007,459,270
2018ausp_qm1,6575,6035,6509,6432,5584,4614,144,407
2018ausp_qm10,6035,5331,5564,6813,7163,6050,168,195
2018ausp_qm11,4802,4614,6007,6524,4613,5663,141,419
2018ausp_qm12,7128,6575,6063,6510,6024,7124,65,386
2018ausp_qm13,5648,6449,4729,6083,5985,5333,61,366
2018ausp_qm14,4774,5584,6525,6434,6007,4801,446,238
2018ausp_qm15,6510,6440,7128,6050,5564,6432,283,50
2018ausp_qm16,4614,6813,6449,6063,5876,4613,79,318
2018ausp_qm17,5988,4802,3132,6083,6579,6035,336,392
2018ausp_qm18,7113,6524,5333,7163,5985,6024,107,434
2018ausp_qm19,5663,6476,7050,5648,5331,6509,366,258
2018ausp_qm2,4774,6440,6579,7113,4613,5331,236,351
2018ausp_qm20,7124,6575,6083,4729,6007,6050,324,274
2018ausp_qm21,4613,4801,6579,6524,7128,5564,510,134
2018ausp_qm22,6510,5331,4802,5333,5584,6024,239,394
2018ausp_qm23,3132,4614,6509,4729,6440,7050,226,199
2018ausp_qm24,7163,5988,5876,6432,6525,7124,74,215
2018ausp_qm25,6063,6813,5663,6449,6434,5985,194,121
2018ausp_qm26,4774,7113,6575,6035,5648,6476,348,168
2018ausp_qm27,6510,4729,5988,4802,5876,6440,325,109
2018ausp_qm28,6024,4614,6434,7050,6007,5584,295,359
2018ausp_qm29,6432,6813,6083,5333,5648,4801,326,98
2018ausp_qm3,4729,5663,5876,6434,7128,6525,275,122
2018ausp_qm30,4613,6525,6050,6509,6476,4774,360,210
2018ausp_qm31,5663,5564,5985,3132,6035,7124,414,242
2018ausp_qm32,6449,6063,7163,6575,6579,6524,250,377
2018ausp_qm33,7113,7128,6476,5331,6813,4729,52,296
2018ausp_qm34,4774,5333,4613,6434,7050,5876,381,147
2018ausp_qm35,6083,6510,5584,6579,5985,6509,328,364
2018ausp_qm36,5988,6024,7113,6050,5663,6575,273,330
2018ausp_qm37,6525,3132,5331,7124,4614,6524,390,73
2018ausp_qm38,6440,6063,5648,7163,4802,6035,423,229
2018ausp_qm39,4801,6432,7128,6007,5564,6449,392,155
2018ausp_qm4,6007,3132,7163,5988,5333,6476,249,357
2018ausp_qm40,6050,3132,5876,6813,4613,6510,118,411
2018ausp_qm41,6525,6509,7113,6063,5333,4802,226,199
2018ausp_qm42,6579,5564,6024,4614,6476,4729,396,298
2018ausp_qm43,4801,6434,5331,6575,5988,5648,331,178
2018ausp_qm44,7050,7124,7163,6083,6440,5663,122,383
2018ausp_qm45,4774,6524,6007,5985,6432,6035,326,417
2018ausp_qm46,6449,7128,6024,5584,5648,3132,268,356
2018ausp_qm47,6579,5333,5331,6050,6510,6063,440,107
2018ausp_qm48,6476,7124,4802,6434,4774,6432,110,360
2018ausp_qm49,7128,6007,5985,6509,7163,6440,420,202
2018ausp_qm5,4801,6063,5985,5564,4802,7050,481,65
2018ausp_qm50,5876,6083,4614,6524,4801,4729,249,319
2018ausp_qm51,5564,5584,6575,7050,7113,6813,387,50
2018ausp_qm52,6035,4613,6449,5663,5988,6525,364,348
2018ausp_qm53,5876,5985,5648,5331,6063,6007,414,219
2018ausp_qm54,7113,7163,6510,7050,4774,4614,223,373
2018ausp_qm55,6476,6524,6813,7124,6509,5988,295,209
2018ausp_qm56,5584,6035,5663,4613,4729,6432,526,262
2018ausp_qm57,6434,6050,4802,3132,6083,7128,353,265
2018ausp_qm58,6575,6449,5333,5564,6525,6440,176,145
2018ausp_qm59,6432,5876,6579,4801,6024,7050,363,182
2018ausp_qm6,5648,6050,7124,6449,6510,6524,61,277
2018ausp_qm60,4613,6434,5648,4614,6050,7113,420,162
2018ausp_qm61,6509,4729,5564,5331,6449,4774,294,336
2018ausp_qm62,5985,6510,3132,6525,6575,7163,441,106
2018ausp_qm63,5584,6524,5988,7128,5663,5333,382,218
2018ausp_qm64,6007,7124,6440,4802,6579,6813,193,311
2018ausp_qm65,6476,4801,6083,6024,6035,6063,227,322
2018ausp_qm66,5985,4774,6050,4614,5988,7128,436,50
2018ausp_qm67,4729,7124,6434,5584,7163,4613,162,466
2018ausp_qm68,4802,6509,6083,5876,5331,6575,279,266
2018ausp_qm69,6525,4801,6813,5663,5648,6510,25,436
2018ausp_qm7,6024,6083,6525,6813,3132,4774,189,450
2018ausp_qm70,5333,7050,6035,6476,6449,6579,227,435
2018ausp_qm71,6024,6432,6007,3132,7113,6063,196,258
2018ausp_qm72,6440,6524,6434,5564,4774,6510,255,237
2018ausp_qm8,6509,7050,6432,6579,6434,5988,89,336
2018ausp_qm9,6440,6476,5584,5876,7113,4801,461,30
2018ausp_sf1m1,4613,5584,6050,6024,5331,5648,425,264
2018ausp_sf1m2,4613,5584,6050,6024,5331,5648,452,178
2018ausp_sf2m1,5663,5985,7128,6510,6579,4802,371,166
2018ausp_sf2m2,5663,5985,7128,6510,6579,4802,454,283
2018azfl_f1m1,842,254,2403,1011,2122,4603,550,152
2018azfl_f1m2,842,254,2403,1011,2122,4603,594,220
2018azfl_qf1m1,842,254,2403,3501,6871,6530,463,88
2018azfl_qf1m2,842,254,2403,3501,6871,6530,480,153
2018azfl_qf2m1,4565,2478,4415,1492,4183,6413,446,260
2018azfl_qf2m2,4565,2478,4415,1492,4183,6413,435,196
2018azfl_qf3m1,1011,2122,2073,3853,1836,668,413,164
2018azfl_qf3m2,1011,2122,2073,3853,1836,668,240,354
2018azfl_qf3m3,1011,2122,4603,3853,1836,668,323,289
2018azfl_qf4m1,987,2486,5059,4146,8,3309,398,322
2018azfl_qf4m2,987,2486,5059,4146,8,3309,372,314
2018azfl_qm1,1492,7059,6560,6931,60,668,271,204
2018azfl_qm10,6585,6314,1011,3009,2403,3250,358,179
2018azfl_qm11,7059,5539,751,6560,3019,5059,257,278
2018azfl_qm12,6656,1138,585,3501,6518,4603,104,257
2018azfl_qm13,498,4153,2135,60,4183,3187,234,274
2018azfl_qm14,668,4565,2122,6482,6931,2637,433,40
2018azfl_qm15,3009,6530,6585,1836,6413,3577,351,285
2018azfl_qm16,987,2478,1828,3925,1011,8,143,320
2018azfl_qm17,2375,1492,3250,3853,7214,4146,343,214
2018azfl_qm18,3785,4415,2486,3309,2840,1165,453,97
2018azfl_qm19,2073,254,842,6968,6060,2403,458,131
2018azfl_qm2,6060,5539,3309,6530,6871,2122,167,314
2018azfl_qm20,991,996,6314,6127,6871,2437,284,20
2018azfl_qm21,1138,3925,2637,5539,2135,6413,269,267
2018azfl_qm22,585,3577,6530,3019,987,4183,149,372
2018azfl_qm23,498,1828,6585,2122,1165,7059,173,352
2018azfl_qm24,4153,6931,7214,1011,6968,3501,178,290
2018azfl_qm25,2073,2375,2486,4603,991,668,248,184
2018azfl_qm26,6518,842,4415,2478,6127,60,418,219
2018azfl_qm27,6060,1836,6871,4146,5059,3785,405,161
2018azfl_qm28,3187,3250,6656,751,3309,996,335,183
2018azfl_qm29,2437,8,2403,6560,3009,6482,312,247
2018azfl_qm3,5059,751,8,7214,585,498,96,114
2018azfl_qm30,2840,3853,1492,6314,254,4565,142,415
2018azfl_qm31,6518,2122,2486,3925,3577,4153,418,61
2018azfl_qm32,2375,3785,6530,498,842,1011,121,381
2018azfl_qm33,6413,6656,6931,5059,1828,6127,151,196
2018azfl_qm34,2403,3501,3019,1165,3187,6871,364,221
2018azfl_qm35,2437,668,4415,254,3853,5539,108,371
2018azfl_qm36,3250,60,585,4565,2073,3009,413,227
2018azfl_qm37,2637,4183,2840,6585,2478,7214,352,262
2018azfl_qm38,6314,4603,4146,996,7059,8,393,312
2018azfl_qm39,1138,2135,6482,1492,6060,751,199,360
2018azfl_qm4,254,4603,2840,1836,6518,987,409,261
2018azfl_qm40,3309,987,6560,991,1836,6968,191,329
2018azfl_qm41,1011,5059,3577,668,3501,2073,283,345
2018azfl_qm42,2122,2840,60,2375,585,2437,390,109
2018azfl_qm43,2486,6530,3019,2478,6656,254,204,458
2018azfl_qm44,2403,1138,1165,3853,4565,6931,253,382
2018azfl_qm45,3785,3187,6413,7059,987,6968,152,407
2018azfl_qm46,1836,4415,6560,6871,2135,6314,408,134
2018azfl_qm47,8,1492,6585,6127,4153,3309,334,234
2018azfl_qm48,4603,498,3925,2637,3250,6060,256,368
2018azfl_qm49,4183,991,6518,751,3009,4146,294,335
2018azfl_qm5,4153,6968,3019,1138,2375,996,212,342
2018azfl_qm50,996,7214,5539,1828,6482,842,116,341
2018azfl_qm51,6871,4565,2478,7059,2375,6413,356,115
2018azfl_qm52,1492,6656,1836,2122,8,2073,269,382
2018azfl_qm53,2135,6585,3925,6931,3019,2437,244,223
2018azfl_qm54,668,6127,987,3250,4146,1138,321,245
2018azfl_qm55,842,3309,4603,4183,3853,5059,512,294
2018azfl_qm56,1165,6314,60,6060,7214,991,317,221
2018azfl_qm57,996,6560,254,3501,3785,3009,389,247
2018azfl_qm58,6968,2486,498,585,5539,4415,398,81
2018azfl_qm59,3577,751,2840,4153,2403,1828,161,194
2018azfl_qm6,842,2437,2637,1165,4146,6656,259,259
2018azfl_qm60,6482,3187,6518,6530,2637,1011,57,415
2018azfl_qm61,3250,6413,2122,8,3019,991,120,423
2018azfl_qm62,3925,1165,4183,254,1836,2375,110,478
2018azfl_qm63,987,6931,3009,2478,2486,6060,163,363
2018azfl_qm64,2840,2403,498,6656,996,2135,362,169
2018azfl_qm65,1011,6127,585,2637,6560,3853,261,293
2018azfl_qm66,4146,3187,5539,60,4603,3577,175,376
2018azfl_qm67,5059,2073,6482,6314,3785,4153,377,120
2018azfl_qm68,7214,2437,7059,6518,3309,1138,207,327
2018azfl_qm69,751,3501,842,4415,6585,4565,380,361
2018azfl_qm7,6127,6413,3501,2486,4183,2135,146,374
2018azfl_qm70,6968,1828,6530,6871,668,1492,198,331
2018azfl_qm71,5539,3009,6127,3187,2840,2375,277,300
2018azfl_qm72,6413,991,1165,585,6482,4153,326,180
2018azfl_qm73,60,2403,5059,987,2122,3925,206,441
2018azfl_qm74,8,6518,7214,2135,4565,3785,359,296
2018azfl_qm75,2437,751,2478,4603,1492,6968,264,259
2018azfl_qm76,2486,668,3853,996,6585,1836,277,228
2018azfl_qm77,6560,4146,2073,6530,498,1138,323,255
2018azfl_qm78,3019,2637,6314,1828,3501,3309,233,421
2018azfl_qm79,4183,1011,7059,6656,4415,6060,373,110
2018azfl_qm8,4565,3925,1828,4415,2073,3187,128,237
2018azfl_qm80,842,3250,6871,254,3577,6931,256,386
2018azfl_qm81,2135,2122,6968,3009,1165,4603,435,262
2018azfl_qm82,4146,4153,668,2403,585,2478,234,275
2018azfl_qm83,6482,6127,4565,3019,498,1836,338,268
2018azfl_qm84,3501,7059,991,2840,6530,3925,356,220
2018azfl_qm85,3577,2637,996,4415,5059,1492,208,325
2018azfl_qm86,3309,1011,254,6413,60,751,470,96
2018azfl_qm87,6585,6060,2375,1828,6560,6518,251,207
2018azfl_qm88,3785,6931,3250,5539,2437,4183,168,363
2018azfl_qm89,3853,2073,6656,7214,6871,987,246,343
2018azfl_qm9,3577,2478,3853,991,6482,3785,327,163
2018azfl_qm90,8,1138,6314,3187,842,2486,249,310
2018azfl_sf1m1,842,254,2403,4565,2478,4415,385,78
2018azfl_sf1m2,842,254,2403,4565,2478,4415,411,290
2018azfl_sf2m1,1011,2122,4603,987,2486,5059,342,272
2018azfl_sf2m2,1011,2122,4603,987,2486,5059,137,338
2018azfl_sf2m3,1011,2122,4603,987,2486,5059,366,312
2018azpx_f1m1,2478,2403,2840,3853,4146,3019,444,302
2018azpx_f1m2,2478,2403,2840,3853,4146,3019,400,142
2018azpx_qf1m1,2478,2403,2840,2662,5613,3187,456,120
2018azpx_qf1m2,2478,2403,2840,2662,5613,3187,379,220
2018azpx_qf2m1,7214,1726,3944,498,2449,6314,383,203
2018azpx_qf2m2,7214,1726,3944,498,2449,6314,367,374
2018azpx_qf2m3,7214,1726,3944,498,2449,6314,255,312
2018azpx_qf3m1,3853,4146,3019,4565,6413,2647,414,176
2018azpx_qf3m2,3853,4146,3019,4565,6413,2647,302,188
2018azpx_qf4m1,6352,1492,6833,6479,991,2375,417,315
2018azpx_qf4m2,6352,1492,6833,6479,991,2375,421,130
2018azpx_qm1,1633,4496,2478,2403,3853,498,209,354
2018azpx_qm10,6314,2840,991,2662,6748,3019,325,275
2018azpx_qm11,3853,6922,6372,6674,6479,6352,213,312
2018azpx_qm12,5200,698,7017,2375,5613,5465,81,40
2018azpx_qm13,3944,4496,3133,4146,2449,6833,36,396
2018azpx_qm14,2647,1633,1492,6871,7214,3187,318,121
2018azpx_qm15,2375,2844,6674,6314,6352,6748,236,308
2018azpx_qm16,6413,698,2449,5200,4111,3853,324,303
2018azpx_qm17,1633,6833,1726,1492,7017,3019,232,174
2018azpx_qm18,498,6372,1212,2647,991,1290,170,313
2018azpx_qm19,2478,3187,5613,6922,5465,2662,424,187
2018azpx_qm2,6372,2840,6683,1492,5200,6922,180,284
2018azpx_qm20,3133,4565,6683,7214,4496,6479,74,402
2018azpx_qm21,6871,4146,2403,2840,3944,1165,417,86
2018azpx_qm22,3019,6314,698,3853,6413,2647,205,439
2018azpx_qm23,1633,2375,4565,1212,991,2478,211,351
2018azpx_qm24,2449,5613,2403,6674,6833,6683,367,101
2018azpx_qm25,3133,2844,3187,1726,5200,6871,55,326
2018azpx_qm26,1165,6352,6922,1492,2662,4496,262,223
2018azpx_qm27,498,6748,4146,5465,7214,1290,418,179
2018azpx_qm28,2840,7017,6479,4111,3944,6372,360,75
2018azpx_qm29,3853,991,1492,1726,2449,2844,369,189
2018azpx_qm3,6748,6413,7017,1212,2449,1165,113,245
2018azpx_qm30,3187,6674,6748,3133,1633,3019,144,217
2018azpx_qm31,4496,2403,2375,7017,6922,2647,358,159
2018azpx_qm32,4146,6413,2840,6372,5465,6352,401,111
2018azpx_qm33,1165,6833,4111,5613,4565,3944,221,240
2018azpx_qm34,1212,6871,2662,498,6479,5200,305,276
2018azpx_qm35,7214,6683,698,1290,2478,6314,160,393
2018azpx_qm36,5465,3853,3133,991,2375,1165,275,236
2018azpx_qm37,6372,1633,5200,6352,4565,4111,246,419
2018azpx_qm38,4146,1492,1212,6674,698,2840,377,178
2018azpx_qm39,2662,2844,6314,6833,2403,7017,238,342
2018azpx_qm4,6871,3019,3944,1290,3133,6674,97,20
2018azpx_qm40,6871,1290,6479,6748,5613,4496,361,150
2018azpx_qm41,6413,1726,3944,6683,2647,2478,221,311
2018azpx_qm42,7214,3019,498,2449,6922,3187,209,390
2018azpx_qm43,1290,1492,2840,7017,3133,2375,311,81
2018azpx_qm44,2662,4146,3853,6413,6871,4565,380,367
2018azpx_qm45,6833,6314,6372,3187,4496,1212,247,332
2018azpx_qm46,7214,1726,2647,1165,6674,1633,384,144
2018azpx_qm47,5613,498,991,6352,698,2403,264,486
2018azpx_qm48,5200,6748,2449,6479,2478,3019,120,491
2018azpx_qm49,2844,4111,6922,6683,3944,5465,90,215
2018azpx_qm5,1726,3187,2662,4146,4111,5613,265,145
2018azpx_qm50,2840,2375,6833,1726,498,6674,226,404
2018azpx_qm51,6413,6314,1212,5613,1492,3133,93,337
2018azpx_qm52,6748,6479,4111,2647,4146,4496,93,369
2018azpx_qm53,5465,3019,2403,6683,6352,2662,276,436
2018azpx_qm54,4565,7017,2449,6922,6871,698,350,195
2018azpx_qm55,1165,2478,2844,3187,6372,991,343,271
2018azpx_qm56,3944,1290,5200,3853,1633,7214,100,495
2018azpx_qm57,4496,6871,6674,4111,2662,6413,197,300
2018azpx_qm58,6479,3133,1726,698,6372,2844,402,56
2018azpx_qm59,2478,1492,5465,3019,5200,6833,397,107
2018azpx_qm6,2844,5465,4565,6314,2647,2375,224,147
2018azpx_qm60,2375,6922,4146,2449,991,1633,268,172
2018azpx_qm61,2403,2647,2840,4565,3853,1290,346,316
2018azpx_qm62,3944,6748,7214,5613,1212,6352,272,355
2018azpx_qm63,7017,1165,6683,3187,498,6314,15,358
2018azpx_qm64,6674,2403,5200,4565,3019,4146,455,298
2018azpx_qm65,2647,2844,5613,2449,2840,2478,232,361
2018azpx_qm66,7017,6352,6871,6683,1726,991,117,371
2018azpx_qm67,6479,3187,3944,2375,6413,1492,249,352
2018azpx_qm68,4496,1165,5465,698,1212,1633,236,403
2018azpx_qm69,2662,6372,7214,6833,3853,6748,171,358
2018azpx_qm7,991,7214,6352,6833,6479,698,408,231
2018azpx_qm70,4111,1290,498,6922,3133,6314,150,156
2018azpx_qm71,991,6674,6413,4496,2840,5200,285,268
2018azpx_qm72,698,2662,5613,2844,3944,1633,225,87
2018azpx_qm73,4565,6314,6479,2478,4146,1726,222,521
2018azpx_qm74,1492,6833,6871,5465,2647,498,377,191
2018azpx_qm75,6352,2449,3853,1290,3187,7017,440,222
2018azpx_qm76,3019,1165,6372,4111,2375,7214,116,276
2018azpx_qm77,6748,1212,3133,2403,6683,6922,104,388
2018azpx_qm78,6314,5465,1726,3944,498,2449,359,252
2018azpx_qm79,991,4111,4496,2840,7214,2844,301,235
2018azpx_qm8,2403,2478,4111,1212,1726,1290,355,197
2018azpx_qm80,6479,6683,3853,1633,7017,4146,303,280
2018azpx_qm81,6922,1290,6833,5200,1165,6413,250,312
2018azpx_qm82,3133,6352,2647,2478,2662,6674,270,294
2018azpx_qm83,698,1492,3187,6748,2403,4565,345,339
2018azpx_qm84,3019,1212,2375,6372,5613,6871,319,113
2018azpx_qm9,498,4565,1165,2844,6683,6413,387,73
2018azpx_sf1m1,2478,2403,2840,498,2449,6314,412,152
2018azpx_sf1m2,2478,2403,2840,498,2449,6314,464,185
2018azpx_sf2m1,3853,4146,3019,6352,1492,6833,364,281
2018azpx_sf2m2,3853,4146,3019,6352,1492,6833,343,368
2018azpx_sf2m3,3853,4146,3019,6352,1492,6833,367,247
2018aztem_qf1m1,2478,842,1212,7214,2449,3019,307,219
2018aztem_qf1m2,2478,842,1212,7214,2449,3019,-1,-1
2018aztem_qf1m3,2478,842,1212,2403,4146,2486,-1,-1
2018aztem_qf2m1,2403,4146,2486,4183,4565,5059,399,190
2018aztem_qf2m2,2403,4146,2486,4183,4565,5059,-1,-1
2018aztem_qf3m1,2478,842,1212,7214,2449,3019,394,122
2018aztem_qf3m2,2478,842,1212,2403,4146,2486,407,247
2018aztem_qf4m1,2403,4146,2486,4183,4565,5059,422,273
2018aztem_qf4m2,2478,842,1212,2403,4146,2486,434,272
2018aztem_qm1,2647,5059,6518,6833,1726,2375,170,294
2018aztem_qm10,2478,842,2486,4111,6518,3187,461,111
2018aztem_qm11,1726,6352,7017,6833,5059,3019,350,304
2018aztem_qm12,3853,4565,2375,498,2486,4111,463,244
2018aztem_qm13,842,6518,6683,2662,1492,7214,373,251
2018aztem_qm14,6871,2403,4183,4146,2449,2647,328,372
2018aztem_qm15,991,1212,3019,6479,1726,842,144,373
2018aztem_qm16,4111,6871,2478,2486,6833,7214,270,287
2018aztem_qm17,3187,2662,4565,6683,3853,5059,415,212
2018aztem_qm18,6518,2449,498,6479,991,6352,133,186
2018aztem_qm19,1492,4146,1212,2647,2375,7017,406,136
2018aztem_qm2,3187,6352,3853,842,2662,6871,195,336
2018aztem_qm20,5059,4183,1726,6683,7214,2403,384,272
2018aztem_qm21,842,4146,7017,6518,2486,4565,369,104
2018aztem_qm22,2403,2647,6833,498,991,2662,338,300
2018aztem_qm23,2449,3019,6871,2478,3187,1492,356,305
2018aztem_qm24,2375,6352,1212,4111,4183,3853,355,248
2018aztem_qm25,1492,6833,6479,5059,4146,3187,281,434
2018aztem_qm26,4565,842,2449,1726,2478,2647,379,270
2018aztem_qm27,3019,7214,6518,1212,498,3853,263,238
2018aztem_qm28,6352,2486,2662,7017,4183,991,381,222
2018aztem_qm29,2375,4111,2403,6871,6479,6683,419,245
2018aztem_qm3,6479,2403,4146,7214,7017,2478,326,275
2018aztem_qm30,991,3853,1726,6833,2478,4146,80,431
2018aztem_qm31,2647,6683,2486,2403,3019,6352,189,402
2018aztem_qm32,7017,6479,498,4183,3187,842,184,388
2018aztem_qm33,2662,6518,1212,4565,6871,1492,194,268
2018aztem_qm34,7214,4111,5059,2449,2375,991,280,284
2018aztem_qm35,4183,6479,2486,1726,3019,2662,334,295
2018aztem_qm36,2375,5059,2478,6833,1212,842,223,394
2018aztem_qm37,7017,2449,2403,3853,1492,6518,367,151
2018aztem_qm38,4146,4111,6683,498,3187,2647,309,326
2018aztem_qm39,7214,4565,1726,6352,6871,6833,358,91
2018aztem_qm4,3019,1492,4183,991,4565,4111,307,205
2018aztem_qm5,6683,498,6833,2486,1212,2449,346,399
2018aztem_qm6,2478,3853,6479,6352,2647,4183,313,179
2018aztem_qm7,3187,991,7214,1212,2403,4565,237,366
